Name,Company,Address,Postal,City,State,Country
Unwired FAT1,unWired Broadband,414 Bedford,93711,Fresno,California,USA
Lumen Fresno 2,Lumen,7576 N Del Mar Ave,93711,Fresno,California,USA
Lumen Fresno 1,Lumen,305 W. Napa Ave,93706,Fresno,California,USA
2334 Lundy Place,Overton Moore Properties,2334 Lundy Place,95131,San Jose,California,USA
150 South First St,Hines,150 South First Street,95113,San Jose,California,USA
Equinix SV10,Equinix,7 Great Oaks Boulevard,95119,San Jose,California,USA
Prime San Jose,Prime Data Centers,6580 Via del Oro,95119,San Jose,California,USA
Equinix SV3,Equinix,1735 Lundy Ave,95131,San Jose,California,USA
Equinix SV1,Equinix,11 Great Oaks Boulevard,95119,San Jose,California,USA
Equinix SV11,Equinix,5 Great Oaks Boulevard,95119,San Jose,California,USA
Equinix SV12x,Equinix,123 Great Oaks Blvd,95119,San Jose,California,USA
Element Critical Silicon Valley,Element Critical,1360 Kifer Rd,94086,Sunnyvale,California,USA
Equinix SV5,Equinix,9 Great Oaks Boulevard,95119,San Jose,California,USA
STACK Infrastructure SVY01A,STACK INFRASTRUCTURE,2001 Fortune Drive,95131,San Jose,California,USA
Microsoft Alviso-Milpitas Campus,Microsoft,1657 Alviso Milpitas Rd,95134,San Jose,California,USA
Evocative OAK1,Evocative Data Centers,1400 65th Stret,94608,Emeryville,California,USA
ECL MV1,EdgeCloudLink (ECL),411 Clyde Ave,94043,Mountain View,California,USA
ColoCrossing SJ1,ColoCrossing,55 S. Market Street,95113,San Jose,California,USA
Menlo Digital MD-SV1 (Sunnyvale),Menlo Digital,888-894 Ross Dr,94089,Sunnyvale,California,USA
NVIDIA San Jose Data Center,NVIDIA,300 Holger Way,95134,San Jose,California,USA
QTS Santa Clara I & II,QTS Data Centers,2805/2807 Mission College Blvd,95054,Santa Clara,California,USA
Rackspace San Jose,Rackspace Hosting,150 South 1st St,95113,San Jose,California,USA
Cogent Data Center - San Jose,"Cogent Communications, Inc.",801 Newhall St,95110,San Jose,California,USA
STACK Infrastructure SVY01B,STACK INFRASTRUCTURE,2001 Fortune Drive,95131,San Jose,California,USA
Evocative SJC7,Evocative Data Centers,534 Stockton Ave,95126,San Jose,California,USA
CoreSite Santa Clara (SV2),CoreSite,1656 McCarthy Blvd.,95035,Milpitas,California,USA
CoreSite San Jose (SV1),CoreSite,55 South Market Street,95113,San Jose,California,USA
STACK Infrastructure SVY01C,STACK INFRASTRUCTURE,1849 Fortune Dr,95131,San Jose,California,USA
Amazon AWS SFO - 8050 Camino Arroyo,Amazon AWS,8050 Camino Arroyo Dr,95020,Gilroy,California,USA
STACK Infrastructure SVY01D,STACK INFRASTRUCTURE,2400 Ringwood Ave,95131,San Jose,California,USA
Microsoft Orchard Pkwy Campus,Microsoft,370 W Trimble Rd,95131,San Jose,California,USA
Equinix SV18,Equinix,123 Great Oaks Blvd,95119,San Jose,California,USA
Terra Data Center,Terra Ventures,4701 N First St,95134,San Jose,California,USA
Arena Investors AI R&D,"Arena Investors, LP",199 Bassett St,95110,San Jose,California,USA
AVAIO Pittsburg,AVAIO Digital,2232 Golf Club Rd,94565,Pittsburg,California,USA
Microsoft Alviso-Milpitas - Building 2,Microsoft,1657 Alviso Milpitas Rd,95134,San Jose,California,USA
Microsoft Alviso-Milpitas - Building 1,Microsoft,1657 Alviso Milpitas Rd,95134,San Jose,California,USA
LightEdge - San Jose,LightEdge,7 Great Oaks Blvd,95119,San Jose,California,USA
Microsoft SJC04,Microsoft,2515 Orchard Pkwy,95131,San Jose,California,USA
Microsoft SJC06,Microsoft,2515 Orchard Pkwy,95131,San Jose,California,USA
Synoptek - San Jose Data Center,Synoptek,11 Great Oaks Blvd,95119,San Jose,California,USA
Plug and Play Tech Center,Plug and Play Tech Center,440 N Wolfe Rd,94085,Sunnyvale,California,USA
Prologis San Jose DC2,Prologis,Zanker Rd,95134,San Jose,California,USA
Prologis San Jose Campus,Prologis,Zanker Rd,95134,San Jose,California,USA
Prologis San Jose DC3,Prologis,Zanker Rd,95134,San Jose,California,USA
Prologis San Jose DC1,Prologis,Zanker Rd,95134,San Jose,California,USA
Prologis San Jose DC4,Prologis,Zanker Rd,95134,San Jose,California,USA
China Mobile San Jose,China Mobile International,6320-6340 San Ignacio Ave,95119,San Jose,California,USA
Got.Net Salinas,Got.Net,1325 Abbott St,93901,Salinas,California,USA
SVCOLO Sunnyvale,"Silicon Valley Colocation, Inc.",1111 Karlstad,94089,Sunnyvale,California,USA
Lumen San Jose 2,Lumen,1400 Kifer Road,98108,Sunnyvale,California,USA
Lumen San Jose 1,Lumen,1741 Technology Drive,95110,San Jose,California,USA
Goodman Innovation Centre San Jose (DC2),Goodman,370 W Trimble Rd,95131,San Jose,California,USA
Goodman Innovation Centre San Jose (DC1),Goodman,350 W Trimble Rd,95131,San Jose,California,USA
NaviSite San Jose,"NaviSite, Inc.",2720 Zanker Road,95134,San Jose,California,USA
Lumen San Jose,Lumen,1380 Kifer Road,98108,Sunnyvale,California,USA
Lumen Manchester 1,Lumen,19700 State Hwy,95459,Manchester,California,USA
Lumen Emeryville 1,Lumen,5000 Hollis Street,94608,Emeryville,California,USA
Lumen Oakland,Lumen,1313 53rd Street,94608,Emeryville,California,USA
NYGC Loyalton,NewYork GreenCloud,100 Railroad Ave,96118,Loyalton,California,USA
T5 Data Centers - T5@Silicon Valley,T5 Data Centers,39800 Eureka Dr,94560,Newark,California,USA
Prime Silicon Valley - Hayward,Prime Data Centers,26415 Corporate Ave,94545,Hayward,California,USA
Hurricane Electric Fremont 1,Hurricane Electric,760 Mission Ct,94539,Fremont,California,USA
Hurricane Electric Fremont 2,Hurricane Electric,48233 Warm Springs Blvd,94539,Fremont,California,USA
Apple Newark Data Center,Apple,39800 Eureka Drive,94560,Newark,California,USA
37887 Shinn Street,Valley Oak Partners,37887 Shinn St,94536,Fremont,California,USA
200 North Nash Street (LAX11),Digital Realty,200 North Nash Street,90245,El Segundo,California,USA
Equinix LA4,Equinix,445 N Douglas St,90245,El Segundo,California,USA
Evocative LAX10,Evocative Data Centers,2260 E El Segundo Blvd,90245,El Segundo,California,USA
DataBank SNA1 - Irvine,DataBank,17222 Von Karman Ave,92614,Irvine,California,USA
IC2NET Irvine,"IC2NET, Inc.",17836 Gillette Ave.,92614,Irvine,California,USA
DataBank SNA2 - Irvine,DataBank,17400 Von Karman Ave,92614,Irvine,California,USA
Aecero,Aecero,2463 W La Palma Ave,92801,Anaheim,California,USA
Millennium Systems Inc,Millennium Systems,580 Wald,92618,Irvine,California,USA
Cogent Data Center - Anaheim,"Cogent Communications, Inc.",300 S Harbor Blvd.,92805,Anaheim,California,USA
Centersquare - Los Angeles LAX3-A,Csquare,17836 Gillette Ave.,92614,Irvine,California,USA
SMS Datacenter,SMS Datacenter,2525 Main Street,92614,Irvine,California,USA
Alchemy Irvine Data Center,"Dynascale, Inc.",2640 Main St,92614,Irvine,California,USA
Cogent Data Center - Anaheim 2,"Cogent Communications, Inc.",1750 W Penhall Way,92801,Anaheim,California,USA
Cogent Data Center - Rialto,"Cogent Communications, Inc.",282 S Sycamore Ave,92376,Rialto,California,USA
Orange County Internet Exchange,Sangoma Technologies,2001 E. Dyer Rd,92705,Santa Ana,California,USA
TPx Santa Ana Data Center,TPx Communications,2001 E Dyer Rd,92705,Santa Ana,California,USA
Lumen Anaheim 1,Lumen,2461 W. La Palma Avenue,92801,Anaheim,California,USA
Data Canopy - Irvine,Data Canopy,16842 Von Karman Ave,92606,Irvine,California,USA
MDC San Diego - SDG1,MDC Data Centers,7014 Manya Cir,92154,San Diego,California,USA
DataBank SAN1 - San Diego World Trade,DataBank,12270 World Trade Dr,92128,San Diego,California,USA
EdgeConneX San Diego - EDCSDG01,EdgeConneX,5761 Copley Drive,92111,San Diego,California,USA
Cogent Data Center - San Diego 2,"Cogent Communications, Inc.",9530 Towne Centre Drive,92121,San Diego,California,USA
ScaleMatrix San Diego ,ScaleMatrix,5775 Kearny Villa Rd,92123,San Diego,California,USA
LightEdge - San Diego I,LightEdge,9305 Lightwave Ave,92123,San Diego,California,USA
I2B Networks San Diego,"I2B Networks, Inc",8830 Complex Dr,92123,San Diego,California,USA
CARI.net Campus,CARI.net,8915 Complex Drive,92123,Kearney Mesa,California,USA
Cogent Data Center - San Diego 1,"Cogent Communications, Inc.",525 B Street,92101,San Diego,California,USA
SimpleNet Colo,"SimpleNet, Inc.",225 Broadway,92101,San Diego,California,USA
Cogent Data Center - San Diego 3,"Cogent Communications, Inc.",1402 K St,92101,San Diego,California,USA
LightEdge - San Diego II,LightEdge,9725 Scranton Road,92121,San Diego,California,USA
Lumen San Diego 1,Lumen,8929 Aero Drive,92123,San Diego,California,USA
Lumen San Diego 2,Lumen,8923 Complex Drive,92123,San Diego,California,USA
Cogent Data Center - Stockton,"Cogent Communications, Inc.",3807 Coronado Ave,95204,Stockton,California,USA
Nautilus Stockton,Nautilus Data Technologies,1002 Embarcadero,95203,Stockton,California,USA
Rowan Matterhorn,Rowan Digital Infrastructure,19900 Byron Rd,95391,Tracy,California,USA
Astound Mountain View DC,Astound Business,1555 Plymouth St,94043,Mountain View,California,USA
Centersquare - Los Angeles LAX4-A,Csquare,2301 W 120th St,90250,Hawthorne,California,USA
Digital West Data Center,Digital West Networks,711 Tank Farm Rd,93401,San Luis Obispo,California,USA
H5 Data Centers San Luis Obispo,H5 Data Centers,3610 Sacramento Dr.,93401,San Luis Obispo,California,USA
Lumen San Luis Obispo 1,Lumen,775 Capitolio Way,93401,San Luis Obispo,California,USA
Lumen San Luis Obispo 2,Lumen,254 Granada Drive,93401,San Luis Obispo,California,USA
Impulse Goleta,Impulse Advanced Communications,6144 Calle Real #200,93117,Goleta,California,USA
Got.Net Santa Cruz,Got.Net,303 Potrero St,95060,Santa Cruz,California,USA
365 Main Street (SFO12),Digital Realty,365 Main Street,94105,San Francisco,California,USA
200 Paul Avenue (SFO10),Digital Realty,200 Paul Avenue,94124,San Francisco,California,USA
Novva San Francisco,Novva,400 Paul Ave,94124,San Francisco,California,USA
Fortress Data Centers,Fortress Data Centers,274 Brannan Street,94107,San Francisco,California,USA
Colocation America SFDC1,Colocation America,200 Paul Ave,94124,San Francisco,California,USA
Data Center 360 Spear Street,Fastmetrics LLC,360 Spear Street,94105,San Francisco,California,USA
UnitedLayer San Francisco,"UnitedLayer, Inc.",200 Paul Ave,94124,San Francisco,California,USA
Centersquare - Silicon Valley SFO3-A,Csquare,1400 Kifer Rd,94086,Sunnyvale,California,USA
Guadalupe Quarry Redevelopment Project,Orchard Partners,1 Quarry Rd,94005,Brisbane,California,USA
Data Center 365 Main Street,Fastmetrics LLC,365 Main Street,94105,San Francisco,California,USA
Centersquare - Silicon Valley SFO3-B,Csquare,1320 Kifer Rd,94086,Sunnyvale,California,USA
CoreSite Santa Clara (SV6),CoreSite,3001 Coronado Dr,95054,Santa Clara,California,USA
Lumen San Francisco 1,Lumen,185 Berry Street,94107,San Francisco,California,USA
Lumen San Francisco 3,Lumen,200 Paul Avenue,94124,San Francisco,California,USA
Data Canopy - San Francisco,Data Canopy,630 Third Street,94107,San Francisco,California,USA
JMA Wired,"JMA Ventures, LLC",360 Spear St,94105,San Francisco,California,USA
3015 Winona Avenue (BUR10),Digital Realty,3015 Winona Avenue,91504,Burbank,California,USA
600 West 7th Street (LAX10),Digital Realty,600 West 7th Street,90017,Los Angeles,California,USA
2260 E El Segundo Blvd (LAX12),Digital Realty,2260 East El Segundo Boulevard,90245,El Segundo,California,USA
Hivelocity - Los Angeles 2,Hivelocity,600 W. 7th St,90017,Los Angeles,California,USA
Hivelocity - Los Angeles 1,Hivelocity,624 S Grand Ave,90017,Los Angeles,California,USA
4400 Pacific Blvd,Digital Realty,4400 Pacific Blvd,90058,Vernon,California,USA
Serverfarm Los Angeles Data Center LAX1,Serverfarm,444 North Nash Street,90245,El Segundo,California,USA
Centersquare - Los Angeles LAX5-A,Csquare,2681 Kelvin Ave,92614,Irvine,California,USA
Prime Los Angeles,Prime Data Centers,4701 S Santa Fe Ave,90058,Vernon,California,USA
Colocation America LADC3,Colocation America,600 W. 7th St,90017,Los Angeles,California,USA
West 7 Center,Rising Realty Partners,1200 West 7th Street,90017,Los Angeles,California,USA
One Wilshire,GI Property Management,624 South Grand Avenue,90017,Los Angeles,California,USA
Equinix LA2,Equinix,818 W 7th Street,90017,Los Angeles,California,USA
Cogent Data Center - Pasadena,"Cogent Communications, Inc.",2947  Bradley Street,91107,Pasadena,California,USA
Cogent Data Center - Los Angeles,"Cogent Communications, Inc.",530 W 6th St,90017,Los Angeles,California,USA
DataBank LAX1 - Los Angeles One Wilshire,DataBank,624 South Grand Avenue,90017,Los Angeles,California,USA
Colocation America LADC4,Colocation America,530 W. 6th St,90017,Los Angeles,California,USA
Converge Technology Solutions Data Center,Converge Technology Solutions,30077 Agoura Ct,91301,Agoura Hills,California,USA
Colocation America LADC2,Colocation America,707 Wilshire Blvd,90017,Los Angeles,California,USA
Colocation America LADC5,Colocation America,650 S. Grand Ave,90017,Los Angeles,California,USA
Alchemy Downtown Data Center,"Dynascale, Inc.",1200 West 7th Street,90017,Los Angeles,California,USA
Crown Castle Los Angeles LA1,CROWN CASTLE,624 S Grand Ave,90017,Los Angeles,California,USA
Equinix LA7,Equinix,1501 Francisco Street,90501,Torrance,California,USA
Equinix LA3,Equinix,1920 E Maple Ave,90245,El Segundo,California,USA
Evocative LAX14,Evocative Data Centers,3690 Redondo Beach Avenue,90278,Redondo Beach,California,USA
Crown Castle Los Angeles LA2,CROWN CASTLE,609 W 7th St,90017,Los Angeles,California,USA
CoreSite One Wilshire (LA1),CoreSite,624 South Grand Avenue,90017,Los Angeles,California,USA
Cogent Data Center - La Mirada,"Cogent Communications, Inc.",16680 Valley View Avenue,90638,La Mirada,California,USA
Equinix LA1,Equinix,600 West 7th Street,90017,Los Angeles,California,USA
CoreSite Los Angeles (LA2),CoreSite,900 North Alameda,90017,Los Angeles,California,USA
Xfernet Data Center,Xfernet,3250 Wilshire Blvd,90010,Koreatown,California,USA
Psychz Los Angeles,Psychz Networks,700 Wilshire Blvd,90017,Los Angeles,California,USA
UnitedLayer Los Angeles,"UnitedLayer, Inc.",624 S Grand Ave,90017,Los Angeles,California,USA
Evocative LAX2,Evocative Data Centers,600 W 7th Street,90017,Los Angeles,California,USA
Subrigo - 650 South Grand,Subrigo,650 South Grand Avenue,90017,Los Angeles,California,USA
DigiCo Los Angeles LAX1,DigiCo Infrastructure REIT,1977 Saturn St,91755,Monterey Park,California,USA
Cogent Data Center - Burbank,"Cogent Communications, Inc.",100 S Flower St,91502,Burbank,California,USA
Aon Center,Shorenstein,707 Wilshire Boulevard,90017,Los Angeles,California,USA
ColoCrossing LA1,ColoCrossing,1200 W 7th Street,90017,Los Angeles,California,USA
TELEHOUSE Los Angeles Center,Telehouse America,626 Wilshire Boulevard,90017,Los Angeles,California,USA
QuadraNet Los Angeles,QuadraNet.com,530 W. 6th St.,90014,Los Angeles,California,USA
Goodman LAX01,Goodman,3094 E Vernon Ave,90058,Vernon,California,USA
Centersquare - Los Angeles LAX2,Csquare,3015 Winona Avenue,91504,Burbank,California,USA
Colocation America LADC1,Colocation America,624 South Grand Avenue,90017,Los Angeles,California,USA
CoreSite Los Angeles (LA3),CoreSite,260 Bauchet St.,90012,Los Angeles,California,USA
365 Data Centers - Los Angeles 1,365 Data Centers,600 W 7th St.,90017,Los Angeles,California,USA
Vernon Data Center,"Downtown Properties Holdings, LLC",5001 S. Soto Street,90058,Vernon,California,USA
One Data Center Ontario,One Data Center America,350 S Milliken Ave,91761,Ontario,California,USA
Fireline Broadband Data Center,Fireline Broadband,5900 Wilshire Blvd,90036,Los Angeles,California,USA
Alchemy LAX Data Center,"Dynascale, Inc.",6171 West Century Blvd,90045,Los Angeles,California,USA
Edge Centres EC101 Los Angeles,Edge Centres,707 Wilshire Blvd.,90017,Los Angeles,California,USA
Crown Castle Los Angeles LA3,CROWN CASTLE,530 W 6th St,90017,Los Angeles,California,USA
Aptum Los Angeles,Aptum,360 E 2nd Street,90017,Los Angeles,California,USA
DataBank - 707 Wilshire Blvd,DataBank,707 Wilshire Blvd,90017,Los Angeles,California,USA
One Data Center America,One Data Center America,3833 Ebony St,91761,Ontario,California,USA
Spectrum Networks El Segundo,Spectrum,2345 Alaska Ave,90245,El Segundo,California,USA
DigiCo Los Angeles LAX2,DigiCo Infrastructure REIT,1980 Saturn St,91755,Monterey Park,California,USA
818 West 7th Street,"Downtown Properties Holdings, LLC",818 West 7th Street,90017,Los Angeles,California,USA
365 Data Centers - Los Angeles 2,365 Data Centers,624 South Grand Ave,90017,Los Angeles,California,USA
Windstream Los Angeles,Windstream,530 West 6th St,90014,Los Angeles,California,USA
365 Data Centers - Los Angeles 3,365 Data Centers,900 N. Alameda St,90012,Los Angeles,California,USA
Lumen Los Angeles,Lumen,818 W. 7th Street,90017,Los Angeles,California,USA
Quinby Building,Quinby Building,650 South Grand Avenue,90017,Los Angeles,California,USA
Long Beach Data Center,Long Beach Data Center,3910 E 7th St,90804,Long Beach,California,USA
China Telecom One Wilshire,China Telecom Americas,624 S Grand Ave,90017,Los Angeles,California,USA
Telecom Center LA,BGC Group,530 West 6th Street,90017,Los Angeles,California,USA
Hostrunway Los Angeles,Hostrunway,900 N Alameda St #200,90012,Los Angeles,California,USA
611 Wilshire,Xyvest Holdings,611 Wilshire Blvd,90017,Los Angeles,California,USA
IHNetworks Datacenter (SFV1),"IHNetworks, LLC",20339 Nordhoff Street,91311,Chatsworth,California,USA
NocRoom Los Angeles Colocation,NocRoom Miami Colocation VPS,530 W 6th Street Penthouse,90014,Los Angeles,California,USA
WebNX Los Angeles,WebNX Internet Services,530 W 6th St,90017,Los Angeles,California,USA
Subrigo - 624 South Grand,Subrigo,624 South Grand Avenue,90017,Los Angeles,California,USA
Lumen Los Angeles 4,Lumen,600 Wilshire Blvd,90017,Los Angeles,California,USA
1500 Space Park Dr (SJC14),Digital Realty,1500 Space Park Dr,95054,Santa Clara,California,USA
1100 Space Park Dr (SJC10),Digital Realty,1100 Space Park Drive,95054,Santa Clara,California,USA
3105 Alfred Rd (SJC30),Digital Realty,3105 Alfred Road,95054,Santa Clara,California,USA
3205 Alfred St (SJC35),Digital Realty,3205 Alfred Street,95054,Santa Clara,California,USA
2820 Northwestern Pkwy (SJC34),Digital Realty,2820 Northwestern Pkwy,95051,Santa Clara,California,USA
1525 Comstock St (SJC16),Digital Realty,1525 Comstock Street,95054,Santa Clara,California,USA
1201 Comstock St (SJC15),Digital Realty,1201 Comstock Street,95054,Santa Clara,California,USA
1725 Comstock St (SJC29),Digital Realty,1725 Comstock Street,95054,Santa Clara,California,USA
2805 Lafayette St (SJC31),Digital Realty,2805 Lafayette Street,95050,Santa Clara,California,USA
2220 De La Cruz Blvd (SC1),Digital Realty,2220 De La Cruz Boulevard,95050,Santa Clara,California,USA
Cologix SV1,Cologix,2050 Martin Ave.,95050,Santa Clara,California,USA
3011 Lafayette St (SJC11),Digital Realty,3011 Lafayette Street,95054,Santa Clara,California,USA
1350 Duane & 3080 Raymond,Digital Realty,1350 Duane Ave / 3080 Raymond St,95054,Santa Clara,California,USA
2825-2845 Lafayette Street (SJC36),Digital Realty,2825-2845 Lafayette St,95054,Santa Clara,California,USA
2045 & 2055 LaFayette St (SJC17),Digital Realty,2045 & 2055 LaFayette Street,95050,Santa Clara,California,USA
641 Walsh Ave (SJC37),Digital Realty,641 Walsh Ave,95054,Santa Clara,California,USA
2403 Walsh St (SJC19),Digital Core REIT,2403 Walsh Street,95051,Santa Clara,California,USA
2401 Walsh St (SJC18),Digital Core REIT,2401 Walsh Street,95051,Santa Clara,California,USA
GDC - Silicon Valley SV1 Data Center,"NTT DATA, Inc.",1160 Walsh Avenue,95050,Santa Clara,California,USA
EdgeConneX Santa Clara - EDCSVC02,EdgeConneX,1700 Richard Avenue,95050,Santa Clara,California,USA
Prime Santa Clara - 1231 Comstock,Prime Data Centers,1231 Comstock St,95054,Santa Clara,California,USA
Prime Santa Clara - 1111 Comstock,Prime Data Centers,1111 Comstock St,95054,Santa Clara,California,USA
CoreSite Silicon Valley (SV9),CoreSite,2915 Stender Way,95054,Santa Clara,California,USA
DataBank SFO1 - Silicon Valley,DataBank,5101 Lafayette St,95054,Santa Clara,California,USA
Evocative SJC11,Evocative Data Centers,2151 Mission College Blvd,95054,Santa Clara,California,USA
Equinix SV2,Equinix,1350 Duane Ave,95054,Santa Clara,California,USA
Colovore SJC01,Colovore,1101 Space Park Dr,95054,Santa Clara,California,USA
Summit Silicon Valley,Summit (formerly Deft),2820 Northwestern Pkwy,95051,Santa Clara,California,USA
CyrusOne SCV1 - Santa Clara,CyrusOne Data Centers,2600 De La Cruz Blvd.,95050,Santa Clara,California,USA
Equinix SV4,Equinix,255 Caspian Drive,94089,Sunnyvale,California,USA
